apt,ident,lat,lon,elev,hdg
KSPG,36,27.760599,-82.624901,5,360.0
KSPH,18,32.988899,-93.409203,218,181.0
KSPH,36,32.978001,-93.409203,207,1.0
KSPI,04,39.836899,-89.686401,587,41.5
KSPI,22,39.853298,-89.667503,597,221.5
KSPI,13,39.849499,-89.687599,589,127.0
KSPI,31,39.838001,-89.667603,583,307.0
KSPI,18,39.8503,-89.679497,590,180.0
KSPI,36,39.8358,-89.679901,587,360.0
KSPK,12,40.146999,-111.668999,0,133.3
KSPK,30,40.136299,-111.653999,0,313.3
KSPS,15C,34.006302,-98.497101,1002,158.3
KSPS,33C,33.980701,-98.484901,989,338.3
KSPS,15L,34.0112,-98.493301,1019,158.3
KSPS,33R,33.995899,-98.485901,999,338.3
KSPS,15R,34.003899,-98.499496,1000,158.3
KSPS,33L,33.970299,-98.483498,998,338.3
KSPS,17,33.982399,-98.495796,1001,180.5
KSPS,35,33.9631,-98.496002,1014,0.5
KSPW,12,43.1707,-95.212196,1339,126.2
KSPW,30,43.160999,-95.194,1337,306.2
KSPW,18,43.1721,-95.201599,1337,185.6
KSPW,36,43.158199,-95.2034,1336,5.6
KSPZ,06,39.400101,-119.261002,4265,69.0
KSPZ,24,39.405998,-119.240997,4215,249.0
KSQI,07,41.739201,-89.6847,647,70.1
KSQI,25,41.745201,-89.6623,647,250.1
KSQI,18,41.749298,-89.680901,641,180.1
KSQI,36,41.738602,-89.680901,644,0.1
KSQL,12,37.514528,-122.25256,5,138.0
KSQL,30,37.509198,-122.246527,5,318.0
KSRB,04,36.049099,-85.536499,1025,34.7
KSRB,22,36.062698,-85.524902,1023,214.7
KSRC,01,35.202599,-91.7397,235,13.0
KSRC,19,35.2187,-91.735298,264,193.0
KSRE,05,35.270199,-96.678596,995,36.0
KSRE,23,35.274601,-96.674599,1012,216.0
KSRE,16,35.282398,-96.677002,1024,166.0
KSRE,34,35.2691,-96.672798,1000,346.0
KSRQ,04,27.389999,-82.557701,23,38.0
KSRQ,22,27.400801,-82.548103,25,218.0
KSRQ,14,27.4046,-82.565598,24,134.0
KSRQ,32,27.386299,-82.544701,28,314.0
KSRR,06,33.459301,-105.546997,6814,71.0
KSRR,24,33.4664,-105.522003,6751,251.0
KSRR,12,33.464001,-105.530998,6769,130.0
KSRR,30,33.452599,-105.514,6718,310.0
KSSC,04L,33.9617,-80.481499,238,34.7
KSSC,22R,33.984299,-80.4627,241,214.7
KSSC,04R,33.963299,-80.476196,237,34.7
KSSC,22L,33.9814,-80.461098,235,214.7
KSSF,09,29.338499,-98.480904,577,103.0
KSSF,27,29.335699,-98.466103,564,283.0
KSSF,14,29.3416,-98.472,571,145.4
KSSF,32,29.332199,-98.464699,556,325.4
KSSI,04,31.145201,-81.399399,12,36.0
KSSI,22,31.1581,-81.388397,17,216.0
KSSI,16,31.1562,-81.388901,18,154.0
KSSI,34,31.148001,-81.3843,13,334.0
KSSQ,14,45.7351,-91.925598,1232,137.0
KSSQ,32,45.7276,-91.915703,1227,317.0
KSTC,05,45.543301,-94.065002,1021,59.0
KSTC,23,45.547501,-94.054901,1022,239.0
KSTC,13,45.553902,-94.069298,1031,136.0
KSTC,31,45.5401,-94.0504,1017,316.0
KSTE,03,44.538399,-89.536598,1103,29.6
KSTE,21,44.552799,-89.5252,1110,209.6
KSTE,12,44.546799,-89.535301,1105,120.0
KSTE,30,44.541801,-89.523201,1103,300.0
KSTF,18,33.440701,-88.848801,331,179.0
KSTF,36,33.425499,-88.848396,322,359.0
KSTJ,13,39.773998,-94.920403,811,135.8
KSTJ,31,39.764599,-94.908401,811,315.8
KSTJ,17,39.784599,-94.906898,826,180.0
KSTJ,35,39.762501,-94.906898,812,360.0
KSTK,04,40.610298,-103.267998,4032,45.0
KSTK,22,40.6152,-103.261002,4029,225.0
KSTK,15,40.6231,-103.266998,4034,166.0
KSTK,33,40.6106,-103.263001,4024,346.0
KSTL,06,38.746684,-90.381218,551,63.0
KSTL,24,38.756217,-90.357504,533,243.0
KSTL,11,38.759952,-90.409872,617,122.0
KSTL,29,38.746792,-90.383163,555,302.0
KSTL,12L,38.751793,-90.366322,528,122.0
KSTL,30R,38.738607,-90.339585,605,302.0
KSTL,12R,38.753904,-90.379159,540,122.0
KSTL,30L,38.737782,-90.346464,585,302.0
KSTP,09,44.934898,-93.067398,700,90.7
KSTP,27,44.9347,-93.053299,700,270.7
KSTP,13,44.939201,-93.065002,704,127.7
KSTP,31,44.932301,-93.052498,700,307.7
KSTP,14,44.9412,-93.067802,704,146.0
KSTP,32,44.9259,-93.053299,703,326.0
KSTS,02,38.503201,-122.820999,129,29.0
KSTS,20,38.515701,-122.811996,113,209.0
KSTS,14,38.517502,-122.814003,111,157.0
KSTS,32,38.5023,-122.806,120,337.0
KSUA,07,27.1817,-80.228996,17,68.0
KSUA,25,27.186399,-80.215698,12,248.0
KSUA,12,27.181999,-80.231499,16,110.0
KSUA,30,27.176399,-80.2146,14,290.0
KSUA,16,27.188499,-80.221603,14,154.0
KSUA,34,27.1761,-80.214996,14,334.0
KSUD,18,35.794201,-96.656197,901,180.0
KSUD,36,35.785999,-96.656197,892,360.0
KSUE,02,44.836899,-87.424797,722,13.0
KSUE,20,44.849201,-87.420799,704,193.0
KSUE,10,44.8447,-87.425903,719,93.0
KSUE,28,44.844299,-87.413597,715,273.0
KSUN,13,43.512199,-114.304001,5311,145.0
KSUN,31,43.4967,-114.289001,5269,325.0
KSUS,08L,38.664101,-90.668297,463,78.0
KSUS,26R,38.667,-90.6511,463,258.0
KSUS,08R,38.6577,-90.659698,461,78.0
KSUS,26L,38.6619,-90.634102,462,258.0
KSUT,05,33.925098,-78.0793,20,41.0
KSUT,23,33.933399,-78.070702,23,221.0
KSUU,03L,38.243301,-121.957001,36,47.7
KSUU,21R,38.263599,-121.929001,53,227.7
KSUU,03R,38.261501,-121.926002,56,47.7
KSUU,21L,38.281799,-121.898003,55,227.7
KSUW,04,46.683701,-92.0998,674,36.7
KSUW,22,46.695801,-92.0896,674,216.7
KSUW,14,46.687401,-92.100304,672,139.3
KSUW,32,46.679001,-92.090103,673,319.3
KSUX,13,42.409199,-96.397697,1093,136.0
KSUX,31,42.391499,-96.374397,1093,316.0
KSUX,17,42.4147,-96.381897,1097,181.0
KSUX,35,42.396599,-96.382202,1095,1.0
KSUZ,02,34.5839,-92.4823,390,20.0
KSUZ,20,34.596901,-92.476601,387,200.0
KSVC,03,32.6329,-108.163002,5446,45.3
KSVC,21,32.641701,-108.153,5446,225.3
KSVC,08,32.632401,-108.165001,5386,90.2
KSVC,26,32.632401,-108.142998,5377,270.2
KSVC,12,32.641899,-108.161003,5446,135.0
KSVC,30,32.6329,-108.150002,5446,315.0
KSVC,17,32.6479,-108.157997,5446,180.4
KSVC,35,32.632801,-108.158997,5446,0.4
KSVE,07,40.3745,-120.578003,4149,89.0
KSVE,25,40.374599,-120.57,4131,269.0
KSVE,11,40.379799,-120.577004,4147,129.0
KSVE,29,40.372799,-120.566002,4122,309.0
KSVH,10,35.766102,-80.965599,954,96.8
KSVH,28,35.763901,-80.9422,959,276.8
KSVN,10,32.010601,-81.164299,18,92.0
KSVN,28,32.009399,-81.127701,28,272.0
KSWF,09,41.500801,-74.130501,482,78.3
KSWF,27,41.507401,-74.088303,468,258.3
KSWF,16,41.511101,-74.101799,471,149.5
KSWF,34,41.496899,-74.090599,437,329.5
KSWI,16,33.629501,-96.5877,745,166.1
KSWI,34,33.618801,-96.584602,711,346.1
KSWO,04,36.155399,-97.090599,960,44.5
KSWO,22,36.165199,-97.078697,984,224.5
KSWO,17,36.172298,-97.086899,1000,179.5
KSWO,35,36.152,-97.086601,964,359.5
KSWT,04,40.862999,-97.113899,1500,46.9
KSWT,22,40.8694,-97.104897,1494,226.9
KSWT,16,40.869301,-97.109596,1494,174.0
KSWT,34,40.8578,-97.108101,1505,354.0
KSWW,04,32.460999,-100.471001,2379,43.4
KSWW,22,32.472301,-100.458,2337,223.4
KSWW,17,32.476002,-100.469002,2340,173.6
KSWW,35,32.460098,-100.467003,2369,353.6
KSXK,17,42.993328,-96.162331,1409,174.6
KSXK,35,42.978298,-96.1604,1409,354.6
KSXL,04,38.228298,-80.874001,1808,36.8
KSXL,22,38.234901,-80.867699,1820,216.8
KSYF,18,39.7649,-101.792,3380,199.1
KSYF,36,39.7589,-101.794998,3407,19.1
KSYI,18,35.567001,-86.442596,799,179.3
KSYI,36,35.5532,-86.442398,795,359.3
KSYR,10,43.1082,-76.126198,419,87.3
KSYR,28,43.109299,-76.092499,400,267.3
KSYR,15,43.121201,-76.112801,416,133.8
KSYR,33,43.106998,-76.092598,402,313.8
KSYV,01,31.5541,-83.896797,392,12.0
KSYV,19,31.562901,-83.8946,393,192.0
KSZL,01,38.7136,-93.552002,838,11.0
KSZL,19,38.747002,-93.543701,870,191.0
KSZP,04,34.345048,-119.06533,0,57.3
KSZP,22,34.348983,-119.057903,0,237.3
KSZT,02,48.293201,-116.566002,2129,32.0
KSZT,20,48.305901,-116.554001,2130,212.0
KSZY,17,35.209499,-88.500397,603,164.9
KSZY,35,35.196301,-88.496002,610,344.9
KT00,12,29.772699,-94.6661,20,129.0
KT00,30,29.767599,-94.658699,20,309.0
KT00,17,29.773001,-94.665199,20,180.0
KT00,35,29.7668,-94.665199,20,360.0
KT03,15,36.1003,-111.386002,0,160.0
KT03,33,36.084202,-111.378998,0,340.0
KT05,12,26.565201,-97.441902,0,123.0
KT05,30,26.5604,-97.433701,10,303.0
KT12,13,30.6507,-93.919701,120,133.0
KT12,31,30.6437,-93.911003,115,313.0
KT15,17,31.344801,-96.851898,410,181.0
KT15,35,31.3365,-96.852097,402,1.0
KT16,06,33.698299,-108.858002,6361,75.4
KT16,24,33.701698,-108.843002,6271,255.4
KT17,15,29.281601,-95.891602,0,154.5
KT17,33,29.2707,-95.885597,0,334.5
KT19,14,27.8869,-98.603104,528,143.0
KT19,32,27.879999,-98.597198,564,323.0
KT20,15,29.531799,-97.463898,340,150.0
KT20,33,29.5242,-97.4589,350,330.0
KT23,17,32.7239,-99.267502,1404,180.0
KT23,35,32.7136,-99.267502,1412,360.0
KT24,17,31.2386,-93.981903,260,180.0
KT24,35,31.2286,-93.981903,0,360.0
KT30,13,28.827299,-99.114403,586,137.2
KT30,31,28.8172,-99.103699,554,317.2
KT31,17,33.214401,-96.741898,0,180.0
KT31,35,33.202499,-96.741898,0,360.0
KT35,16,30.8836,-96.972504,0,164.0
KT35,34,30.875299,-96.969704,402,344.0
KT36,18,31.150101,-90.168297,0,178.0
KT36,36,31.141899,-90.167999,0,358.0
KT39,17,33.5867,-98.618698,0,180.0
KT39,35,33.5779,-98.618698,1065,360.0
KT41,05,29.6668,-95.067703,23,51.3
KT41,23,29.6719,-95.060402,24,231.3
KT41,12,29.6726,-95.069603,24,126.2
KT41,30,29.6658,-95.058998,24,306.2
KT42,13,40.214401,-123.302002,2765,142.6
KT42,31,40.206902,-123.293999,2782,322.6
KT45,17,35.367699,-101.364998,3451,179.9
KT45,35,35.355598,-101.364998,3452,359.9
KT50,15,30.938601,-99.819702,1930,154.0
KT50,33,30.928301,-99.813904,1915,334.0
KT51,17,30.047501,-95.667297,161,179.5
KT51,35,30.038,-95.667198,166,359.5
KT54,13,29.5275,-95.778801,0,134.3
KT54,31,29.521299,-95.771599,0,314.3
KT55,01,34.559399,-102.325996,0,17.6
KT55,19,34.573898,-102.32,3883,197.6
KT59,17,35.456001,-100.199997,2431,180.0
KT59,35,35.446201,-100.199997,2470,360.0
KT60,17,33.177502,-100.197998,1714,180.0
KT60,35,33.166698,-100.197998,1744,360.0
KT65,13,26.183001,-97.977798,68,142.0
KT65,31,26.172199,-97.9683,69,322.0
KT67,14,32.9352,-97.415497,855,141.0
KT67,32,32.9272,-97.407898,0,321.0
KT69,14,28.044201,-97.546204,46,145.8
KT69,32,28.0343,-97.538696,47,325.8
KT74,17,30.5781,-97.443298,600,178.7
KT74,35,30.567101,-97.443001,548,358.7
KT78,16,30.082899,-94.699997,69,165.8
KT78,34,30.072701,-94.697098,69,345.8
KT82,14,30.249001,-98.913498,1695,146.7
KT82,32,30.237499,-98.9048,1677,326.7
KT85,13,29.3165,-97.142303,365,134.2
KT85,31,29.3099,-97.134499,341,314.2
KT88,17,32.476002,-100.920998,2214,181.0
KT88,35,32.460899,-100.920998,2205,1.0
KT90,18,29.8092,-94.431099,25,180.0
KT90,36,29.7992,-94.431099,0,360.0
KT92,13,30.7355,-99.186996,1514,138.0
KT92,31,30.729099,-99.180298,1490,318.0
KT92,17,30.737301,-99.184196,1502,181.0
KT92,35,30.7271,-99.184402,1498,1.0
KT93,17,36.4464,-100.124001,2532,180.0
KT93,35,36.4352,-100.124001,2601,360.0
KTAD,03,37.255699,-104.342003,5755,44.9
KTAD,21,37.266399,-104.329002,5734,224.9
KTAD,09,37.260899,-104.352997,5760,106.1
KTAD,27,37.256699,-104.334999,5748,286.1
KTAN,04,41.875401,-71.022697,35,27.0
KTAN,22,41.8801,-71.0196,27,207.0
KTAN,12,41.8741,-71.019798,36,107.7
KTAN,30,41.871201,-71.007599,43,287.7
KTAZ,09L,39.538101,-89.332001,0,90.0
KTAZ,27R,39.538101,-89.325203,0,270.0
KTAZ,09R,39.529701,-89.341698,616,90.0
KTAZ,27L,39.5299,-89.3293,616,270.0
KTAZ,18,39.5378,-89.327499,616,179.0
KTAZ,36,39.526901,-89.327301,620,359.0
KTBN,15,37.748001,-92.1474,1159,140.0
KTBN,33,37.735298,-92.134003,1155,320.0
KTBR,06,32.482899,-81.742798,178,47.0
KTBR,24,32.4907,-81.732002,187,227.0
KTBR,14,32.4856,-81.7435,187,135.0
KTBR,32,32.4739,-81.729698,159,315.0
KTCC,03,35.1749,-103.611,4040,45.0
KTCC,21,35.188702,-103.594002,4047,225.0
KTCC,08,35.184299,-103.611999,4065,90.0
KTCC,26,35.184299,-103.596001,4036,270.0
KTCL,04,33.210098,-87.619202,153,41.0
KTCL,22,33.223598,-87.605202,164,221.0
KTCL,12,33.229198,-87.615997,167,117.0
KTCL,30,33.2243,-87.604202,165,297.0
KTCM,16,47.151501,-122.476997,286,180.0
KTCM,34,47.123798,-122.475998,322,360.0
KTCS,01,33.230099,-107.269997,4810,21.4
KTCS,19,33.238499,-107.265999,4810,201.4
KTCS,07,33.2337,-107.274002,4830,80.1
KTCS,25,33.2351,-107.264999,4810,260.1
KTCS,11,33.2439,-107.282997,0,125.7
KTCS,29,33.232498,-107.264,0,305.7
KTCS,13,33.243198,-107.277,4850,144.5
KTCS,31,33.2271,-107.263001,4794,324.5
KTCS,15,33.238701,-107.267998,4820,166.7
KTCS,33,33.2309,-107.264999,4850,346.7
KTCY,08,37.690498,-121.448998,193,90.0
KTCY,26,37.690601,-121.434998,171,270.0
KTCY,12,37.691101,-121.445999,180,131.5
KTCY,30,37.683899,-121.435997,193,311.5
KTDF,06,36.279499,-78.991898,592,50.5
KTDF,24,36.2897,-78.976601,606,230.5
KTDO,06,46.475399,-122.815002,356,74.0
KTDO,24,46.478901,-122.797996,374,254.0
KTDW,05,35.165501,-101.829002,3642,55.9
KTDW,23,35.170101,-101.820999,3626,235.9
KTDW,17,35.178101,-101.825996,3647,179.9
KTDW,35,35.164101,-101.825996,3640,359.9
KTDZ,04,41.560001,-83.486099,622,39.0
KTDZ,22,41.567799,-83.477798,620,219.0
KTDZ,14,41.570999,-83.490097,620,134.0
KTDZ,32,41.559898,-83.4748,621,314.0
KTEB,1,40.838687,-74.060376,9,3.0
KTEB,19,40.857868,-74.058962,7,183.0
KTEB,6,40.846734,-74.0703,6,48.0
KTEB,24,40.857748,-74.054097,8,228.0
KTEL,13,38.022999,-86.697899,608,134.0
KTEL,31,38.014599,-86.686897,659,314.0
KTEW,10,42.5658,-84.430603,920,90.0
KTEW,28,42.5658,-84.415802,915,270.0
KTEX,09,37.9562,-107.919998,9061,105.0
KTEX,27,37.951302,-107.897003,9078,285.0
KTFP,13,27.918301,-97.216499,15,139.7
KTFP,31,27.907801,-97.206497,13,319.7
KTGC,01,35.9259,-88.850197,359,8.9
KTGC,19,35.938999,-88.847702,355,188.9
KTGI,02,37.8209,-75.998802,5,9.0
KTGI,20,37.828999,-75.997101,5,189.0
KTHA,06,35.378502,-86.254303,1082,57.8
KTHA,24,35.385799,-86.240097,1079,237.8
KTHA,09,35.374199,-86.254501,1078,89.2
KTHA,27,35.374298,-86.245499,1075,269.2
KTHA,18,35.3881,-86.243599,1077,180.0
KTHA,36,35.374298,-86.2435,1081,360.0
KTHM,08,47.574799,-115.292999,2463,90.0
KTHM,26,47.5751,-115.276001,2467,270.0
KTHV,17,39.9235,-76.8769,470,155.0
KTHV,35,39.9105,-76.869202,480,335.0
KTIF,11,41.9645,-100.574997,2926,118.2
KTIF,29,41.959801,-100.563003,2914,298.2
KTIK,13,35.4249,-97.404297,1226,131.0
KTIK,31,35.406799,-97.378998,1277,311.0
KTIK,18,35.429001,-97.382103,1260,180.0
KTIK,36,35.398499,-97.382103,1291,0.0
KTIP,09,40.292,-88.149902,735,89.6
KTIP,27,40.292099,-88.132004,729,269.6
KTIP,18,40.3018,-88.143898,737,180.0
KTIP,36,40.288399,-88.143898,733,360.0
KTIW,17,47.2747,-122.577004,289,187.0
KTIW,35,47.261101,-122.579002,292,7.0
KTIX,09,28.5151,-80.810699,32,89.1
KTIX,27,28.515301,-80.795097,31,269.1
KTIX,18,28.524599,-80.796898,30,179.0
KTIX,36,28.504499,-80.7966,34,359.0
KTKC,11,44.250801,-95.611298,1331,120.0
KTKC,29,44.2467,-95.600899,1336,300.0
KTKC,17,44.251099,-95.608299,1326,179.0
KTKC,35,44.245899,-95.608299,1336,359.0
KTKI,18,33.187599,-96.590103,575,182.0
KTKI,36,33.168301,-96.591003,585,2.0
KTKO,09,39.803902,-98.2267,0,97.0
KTKO,27,39.803101,-98.2183,0,277.0
KTKO,17,39.8078,-98.221703,0,175.0
KTKO,35,39.7981,-98.220596,0,355.0
KTKV,09,45.469101,-89.813499,1467,90.0
KTKV,27,45.469101,-89.797897,1486,270.0
KTKX,02,36.217201,-90.040604,259,18.0
KTKX,20,36.230301,-90.0354,258,198.0
KTKX,18,36.233501,-90.034599,260,179.0
KTKX,36,36.225201,-90.034302,258,359.0
KTLH,09,30.3913,-84.356499,61,89.0
KTLH,27,30.3915,-84.3312,49,269.0
KTLH,18,30.4116,-84.359001,81,179.0
KTLH,36,30.394899,-84.358803,58,359.0
KTLR,13,36.160599,-119.330002,271,147.0
KTLR,31,36.1516,-119.322998,269,327.0
KTMA,10,31.431999,-83.492203,351,94.0
KTMA,28,31.4312,-83.480003,339,274.0
KTMA,16,31.433701,-83.494698,352,149.0
KTMA,34,31.4207,-83.485703,339,329.0
KTMB,09L,25.652599,-80.440102,8,87.0
KTMB,27R,25.653299,-80.424896,8,267.0
KTMB,09R,25.643,-80.438103,8,87.0
KTMB,27L,25.6437,-80.422897,8,267.0
KTMB,13,25.6506,-80.440804,8,127.0
KTMB,31,25.6439,-80.431099,8,307.0
KTME,18,29.8141,-95.898003,166,179.0
KTME,36,29.7959,-95.897697,163,359.0
KTMK,01,45.4151,-123.816002,25,30.0
KTMK,19,45.422001,-123.810997,32,210.0
KTMK,13,45.424301,-123.819,17,155.0
KTMK,31,45.4118,-123.810997,36,335.0
KTNP,08,34.1343,-115.953003,1877,90.0
KTNP,26,34.134399,-115.934998,1787,270.0
KTNP,17,34.132702,-115.947998,1854,180.0
KTNP,35,34.122299,-115.947998,1887,360.0
KTNT,9,25.861799,-80.913002,13,90.0
KTNT,27,25.861799,-80.880997,12,270.0
KTNU,14,41.680401,-93.028099,952,141.2
KTNU,32,41.6684,-93.015297,945,321.2
KTNX,15,37.813999,-116.789001,5473,157.0
KTNX,33,37.7836,-116.773003,5550,337.0
KTOA,11L,33.808065,-118.345686,91,129.0
KTOA,29R,33.799517,-118.332795,97,309.0
KTOA,11R,33.805276,-118.344128,94,129.0
KTOA,29L,33.800155,-118.336398,103,309.0
KTOB,04,44.016701,-92.838303,0,44.7
KTOB,22,44.021099,-92.832199,0,224.7
KTOB,16,44.023201,-92.832397,1295,166.0
KTOB,34,44.0112,-92.828201,1305,346.0
KTOC,03,34.587399,-83.299797,994,21.0
KTOC,21,34.597698,-83.295097,968,201.0
KTOC,09,34.5952,-83.2985,972,88.0
KTOC,27,34.595501,-83.288696,948,268.0
KTOI,07,31.8587,-86.021896,389,69.0
KTOI,25,31.8636,-86.006798,394,249.0
KTOI,14,31.8652,-86.0149,398,143.0
KTOI,32,31.8542,-86.005096,366,323.0
KTOL,07,41.581402,-83.830704,683,67.0
KTOL,25,41.592701,-83.794998,664,247.0
KTOL,16,41.593498,-83.802299,674,157.0
KTOL,34,41.5793,-83.794403,665,337.0
KTOP,04,39.065399,-95.626801,878,49.1
KTOP,22,39.070801,-95.618797,879,229.1
KTOP,13,39.074799,-95.626999,880,134.3
KTOP,31,39.064999,-95.614197,875,314.3
KTOP,18,39.073502,-95.624199,879,181.7
KTOP,36,39.0616,-95.624702,880,1.7
KTOR,02,42.062302,-104.152,4196,28.5
KTOR,20,42.069599,-104.147003,4193,208.5
KTOR,10,42.0672,-104.164001,4203,115.4
KTOR,28,42.060398,-104.144997,4194,295.4
KTPA,10,27.9708,-82.536102,14,92.0
KTPA,28,27.9702,-82.514397,26,272.0
KTPA,19L,27.987101,-82.528198,26,182.0
KTPA,01R,27.9643,-82.528999,18,2.0
KTPA,19R,27.9935,-82.541298,21,182.0
KTPA,01L,27.963301,-82.542397,11,2.0
KTPF,04,27.911301,-82.453796,7,37.0
KTPF,22,27.9188,-82.447403,8,217.0
KTPF,18,27.92,-82.448097,7,173.0
KTPF,36,27.9126,-82.447098,7,353.0
KTPH,11,38.0672,-117.092003,5426,125.0
KTPH,29,38.058601,-117.075996,5426,305.0
KTPH,15,38.067501,-117.093002,5426,165.0
KTPH,33,38.048801,-117.085999,5392,345.0
KTPL,03,31.147699,-97.4095,674,28.0
KTPL,21,31.1593,-97.402496,665,208.0
KTPL,16,31.16,-97.412201,682,163.0
KTPL,34,31.143499,-97.406097,669,343.0
KTQE,15,41.768501,-96.181198,1027,154.0
KTQE,33,41.758598,-96.174698,1025,334.0
KTQH,17,35.934399,-95.004303,873,182.0
KTQH,35,35.923401,-95.004799,851,2.0
KTQK,08,38.4767,-100.889,0,90.0
KTQK,26,38.4767,-100.882004,0,270.0
KTQK,17,38.481201,-100.885002,2960,179.0
KTQK,35,38.4674,-100.885002,2956,359.0
KTRI,05,36.465302,-82.419098,1488,42.6
KTRI,23,36.481499,-82.400703,1518,222.6
KTRI,09,36.478298,-82.4105,1519,89.0
KTRI,27,36.4785,-82.395401,1509,269.0
KTRK,02,39.314499,-120.139999,5886,29.9
KTRK,20,39.3256,-120.132004,5891,209.9
KTRK,11,39.324799,-120.153,5897,120.1
KTRK,29,39.315201,-120.130997,5889,300.1
KTRL,18,32.715401,-96.267097,474,180.0
KTRL,36,32.701599,-96.267097,456,360.0
KTRM,12,33.630174,-116.170989,-116,135.0
KTRM,30,33.62046,-116.159381,-131,315.0
KTRM,17,33.639149,-116.156421,-115,180.0
KTRM,35,33.615787,-116.156432,-135,360.0
KTRX,18,40.089401,-93.590698,757,179.0
KTRX,36,40.077599,-93.5905,754,359.0
KTSO,07,40.559299,-81.084503,1163,64.4
KTSO,25,40.5644,-81.070503,1163,244.4
KTSP,11,35.1381,-118.445,3962,124.0
KTSP,29,35.131901,-118.433998,3997,304.0
KTTA,03,35.573898,-79.105202,246,20.6
KTTA,21,35.590801,-79.097504,230,200.6
KTTD,07,45.549198,-122.412003,28,89.0
KTTD,25,45.5495,-122.390999,39,269.0
KTTF,03,41.933601,-83.438202,611,22.5
KTTF,21,41.946201,-83.431198,615,202.5
KTTN,06,40.269798,-74.821602,160,47.0
KTTN,24,40.281101,-74.806,192,227.0
KTTN,16,40.283699,-74.818001,212,145.7
KTTN,34,40.2728,-74.808296,174,325.7
KTTS,15,28.632799,-80.7061,10,150.0
KTTS,33,28.597,-80.682701,10,330.0
KTUL,08,36.1954,-95.899002,671,89.4
KTUL,26,36.195599,-95.874001,633,269.4
KTUL,18L,36.213902,-95.881302,626,183.1
KTUL,36R,36.186501,-95.883102,644,3.1
KTUL,18R,36.207199,-95.899101,634,183.1
KTUL,36L,36.190498,-95.9002,677,3.1
KTUP,18,34.277,-88.769897,342,180.0
KTUP,36,34.259201,-88.769897,346,360.0
KTUS,04,32.117199,-110.959,2564,45.0
KTUS,22,32.130798,-110.943001,2569,225.0
KTUS,12,32.1234,-110.9479,2578,135.0
KTUS,30,32.102,-110.9228,2643,315.0
KTVB,03,37.129002,-92.0868,1220,32.8
KTVB,21,37.135899,-92.0812,1206,212.8
KTVC,10,44.741199,-85.590401,624,94.0
KTVC,28,44.740002,-85.565399,608,274.0
KTVC,18,44.750301,-85.5877,617,180.0
KTVC,36,44.7355,-85.5877,624,360.0
KTVF,13,48.070999,-96.193398,1113,135.0
KTVF,31,48.058399,-96.1745,1112,315.0
KTVI,04,30.895201,-83.887604,239,40.0
KTVI,22,30.906799,-83.876297,235,220.0
KTVI,14,30.907301,-83.886101,264,133.0
KTVI,32,30.8979,-83.874397,250,313.0
KTVK,16,40.690701,-92.904198,1020,158.0
KTVK,34,40.680199,-92.898697,1020,338.0
KTVL,18,38.9053,-119.991997,6251,192.9
KTVL,36,38.8825,-119.999,6259,12.9
KTVR,18,32.358501,-91.027802,85,179.0
KTVR,36,32.3447,-91.027603,86,359.0
KTVY,17,40.620899,-112.350998,4270,179.1
KTVY,35,40.604198,-112.350998,4318,359.1
KTWF,08,42.4813,-114.502998,4141,91.0
KTWF,26,42.480701,-114.471001,4149,271.0
KTWF,12,42.487202,-114.494003,4104,136.0
KTWF,30,42.480801,-114.485001,4145,316.0
KTWM,06,47.047298,-91.753098,1073,63.0
KTWM,24,47.052898,-91.737503,1070,243.0
KTWM,15,47.050701,-91.7481,1075,143.0
KTWM,33,47.045101,-91.741997,1040,323.0
KTWT,18,37.548599,-87.953903,370,183.0
KTWT,36,37.534901,-87.954803,372,3.0
KTXK,04,33.446301,-94.001404,338,46.0
KTXK,22,33.459099,-93.986099,384,226.0
KTXK,13,33.460098,-93.993698,362,135.0
KTXK,31,33.450001,-93.981598,386,315.0
KTYL,03,34.4454,-110.123001,5820,41.0
KTYL,21,34.4603,-110.107002,5715,221.0
KTYQ,18,40.0382,-86.25152,922,179.0
KTYQ,36,40.019,-86.2513,922,359.0
KTYR,04,32.345901,-95.410698,541,45.1
KTYR,22,32.359901,-95.394203,525,225.1
KTYR,13,32.361198,-95.405403,516,135.1
KTYR,31,32.351101,-95.393501,542,315.1
KTYR,18,32.360401,-95.405403,517,180.0
KTYR,36,32.347099,-95.405502,544,360.0
KTYS,05L,35.804298,-84.005501,923,44.8
KTYS,23R,35.821899,-83.9841,976,224.8
KTYS,05R,35.800098,-84.003998,938,44.8
KTYS,23L,35.8176,-83.982597,962,224.8
KTZR,04,39.894798,-83.142097,902,32.2
KTZR,22,39.9076,-83.131699,904,212.2
KTZT,18,41.883099,-92.286697,771,171.5
KTZT,36,41.871899,-92.284401,771,351.5
KTZV,04,36.724499,-85.656197,1016,34.0
KTZV,22,36.733601,-85.648499,1037,214.0
KU00,11,44.676102,-113.357002,6003,130.0
KU00,29,44.669998,-113.347,6008,310.0
KU00,16,44.676701,-113.353996,5998,174.0
KU00,34,44.6689,-113.352997,6018,354.0
KU01,03,42.793098,-112.832001,4413,52.0
KU01,21,42.801498,-112.818001,4413,232.0
KU02,01,43.2038,-112.352997,4481,24.0
KU02,19,43.214699,-112.346001,4488,204.0
KU03,09,42.5933,-114.804001,3603,110.0
KU03,27,42.589699,-114.790001,3660,290.0
